transaction_id,timestamp,amount,hour_of_day,day_of_week,is_weekend,merchant_category,device_type,location_country,new_device,transaction_count_1h,transaction_count_24h,time_since_last_transaction,is_unusual_amount,customer_age_bucket,account_age_days,is_home_location,device_risk_score,merchant_risk_score,account_risk_score,amount_log,amount_zscore,avg_transaction_amount_24h,location_change_distance,is_trusted_merchant,is_fraud
TXN00000104,2024-05-28 15:00:00,153.73170718987254,5,6,0,Travel,USSD,India,0,5,1,1424,1,46-55,1403,0,0.11266594722391154,0.6412454794194749,0.2587067380015945,5.872446634481533,-1.6647408170201505,1017.0065654038713,946.3118567965223,0,0
TXN00000105,2024-03-23 18:16:00,28.631337230088512,5,5,0,Entertainment,Mobile App,Abroad,0,4,3,1357,1,26-35,668,1,0.6798026675429196,0.01895131974215314,0.06001004036957491,4.318799594034277,0.4671448346694906,1518.4173068088596,46.46116437074576,1,1
TXN00000106,2024-05-31 11:26:00,6.987065444548336,14,6,0,Grocery,POS Terminal,India,0,0,3,1250,1,46-55,725,0,0.3778033583258996,0.1277140586949631,0.7193141856901657,4.588218453597565,-0.18005033293047162,169.75028410310733,966.9245972797675,0,0
TXN00000107,2024-06-01 01:29:00,7.582220957874191,3,2,0,Healthcare,Mobile App,India,1,1,41,594,0,46-55,2570,1,0.0075706290940481535,0.2368234047477863,0.8456682849578799,3.6993436502077994,0.4645787215521608,2614.165090714364,984.8779125524991,0,0
TXN00000108,2024-03-26 00:09:00,145.33028821849,9,5,0,Fuel,Mobile App,India,0,6,30,569,0,36-45,2525,0,0.9098548784495389,0.7526766216777393,0.21802687872789217,3.4457505867515685,-1.811996369661785,3826.255970281817,542.0659211163384,1,0
TXN00000109,2024-06-25 02:58:00,74.95140757572206,2,5,1,Healthcare,POS Terminal,Abroad,0,2,35,553,1,36-45,1895,1,0.48706349477755084,0.20390559724681856,0.1613925336234121,4.540009345463298,0.3013343010260484,1535.0145143021984,644.8577223027976,1,1
TXN00000110,2024-02-04 17:35:00,259.4928628295167,2,2,0,Fuel,Mobile App,Abroad,0,6,16,431,1,18-25,752,0,0.7678129442201607,0.513328039753947,0.11575295740281188,4.5901610748922455,-0.19186941654201697,2904.8067006806336,817.1181809108333,0,1
TXN00000111,2024-03-25 18:56:00,1000.1760429136202,4,1,1,Travel,POS Terminal,Abroad,1,1,5,231,1,46-55,2002,0,0.7985093753579613,0.09482117607049612,0.3469188424111772,5.401075804873315,-0.7558952629541021,2997.348350963458,531.1634569768324,0,1
TXN00000112,2024-05-08 17:00:00,3157.1565036509787,9,6,0,Healthcare,Mobile App,India,1,8,42,190,0,36-45,2537,0,0.5424538911554757,0.45817323395977905,0.8405324364737963,4.1205479921661015,1.6972414232650894,922.1497630380935,1.8328728375280878,1,0
TXN00000113,2024-03-17 20:47:00,28.877233965598748,3,1,1,Travel,Web,India,1,8,2,932,0,26-35,3328,0,0.5619970530520831,0.6913355840438188,0.6089622238947942,6.541160905049445,-1.5469053822302974,2774.007122139749,112.97456015919272,0,0
TXN00000114,2024-10-12 15:57:00,3.263821621502594,21,5,0,Grocery,Mobile App,India,0,4,1,158,0,26-35,1660,0,0.20034862967179756,0.30606041601098877,0.5766527047439814,2.5887652012361877,-0.22026273701886062,475.1232208301492,766.9399633008364,0,0
TXN00000115,2024-03-14 12:38:00,1968.061113349806,3,1,1,Restaurant,Web,India,1,4,12,1268,0,55+,1577,0,0.6221156196017391,0.09487089411751759,0.8518140378657522,8.46459585599837,-0.1899006618808493,2717.0756791924987,688.148218892096,0,0
TXN00000116,2024-05-17 16:46:00,5.134020065176744,2,4,0,ATM,Mobile App,Abroad,0,7,23,18,1,26-35,2647,1,0.010366513062811888,0.5498615656501964,0.38751198688607824,1.9411057135984946,0.5532719562351466,4970.203251243639,72.46266745221241,1,1
TXN00000117,2024-04-24 12:19:00,2.7377668917360376,7,5,0,Entertainment,Mobile App,India,0,8,22,925,0,26-35,1669,0,0.05239871302010268,0.23731277916174942,0.1486744165817807,4.175726424956176,0.39787519224774126,2064.17752687759,349.4749370480206,1,0
TXN00000118,2024-08-13 12:47:00,1868.51732295923,15,0,0,Entertainment,Mobile App,India,0,7,22,1338,1,46-55,1577,1,0.7837304394703549,0.34059211600531425,0.08062286245519767,3.349040295843282,-1.9250078706234688,1638.020584874144,506.38536765861295,0,0
TXN00000119,2024-09-20 21:09:00,460.5691721931988,7,2,0,Fuel,Mobile App,Abroad,0,9,38,733,0,26-35,1907,0,0.2757147350832896,0.782171623911858,0.5926171958476053,4.924538944293712,1.8947282942466632,1102.8054536014588,651.1129401775822,0,0
TXN00000120,2024-10-15 13:15:00,378.8267727920615,3,3,0,ATM,Web,Abroad,0,5,33,311,1,26-35,247,0,0.38302039145183997,0.5211975951098844,0.09112680410043206,5.5471861335023425,-1.2709081132080187,4006.07358227969,362.005703542651,0,1
TXN00000121,2024-01-31 06:25:00,49.41025556081172,5,2,1,Entertainment,Web,India,0,1,28,93,0,26-35,1547,1,0.8272401303878782,0.12209593004430785,0.9647119775837115,5.5811854731895565,-0.09361264419800581,2337.443400748872,803.4053550638918,1,0
TXN00000122,2024-09-14 21:29:00,33.83825493215107,16,5,0,Online Shopping,Mobile App,India,0,9,32,700,0,26-35,3613,0,0.573531425926472,0.07272359863656785,0.6062249493845806,4.39191404752321,-0.965639555086233,4000.91330394898,376.63952796910604,0,0
TXN00000123,2024-02-14 11:24:00,14.855169958464499,0,0,0,ATM,Mobile App,India,1,9,49,108,0,55+,2852,0,0.6977948486887766,0.2977215159828177,0.13276731248633167,4.557393974890579,-0.2938000157307857,4588.151075115344,386.2771421565477,0,0
TXN00000124,2024-11-03 03:36:00,30.997719939738378,18,2,0,ATM,Web,India,0,1,25,629,0,36-45,3016,0,0.37802404627441133,0.9060596963876218,0.6902107098341043,6.171649966538214,1.620245323735375,4340.677497223229,331.05779407470226,1,0
TXN00000125,2024-03-17 01:56:00,49.658483300416606,17,3,1,Healthcare,Web,India,1,1,16,344,1,36-45,1120,0,0.9893144371739993,0.8266354195457789,0.09911510106194354,3.7706463382085147,0.4006424387525079,4278.730980893251,269.1912673405608,1,0
TXN00000126,2024-05-19 01:15:00,3.494185202314292,16,3,0,Entertainment,USSD,India,0,2,11,517,0,26-35,272,1,0.429030351780858,0.20713339978322876,0.8282820274013788,3.4193406975105614,1.8930333520711249,1162.5946037367341,306.5688346490989,0,0
TXN00000127,2024-01-19 00:19:00,22.00445244623238,2,0,0,Healthcare,USSD,Abroad,0,4,37,1001,1,36-45,3009,0,0.8365186260238817,0.076472159295216,0.5969688466124841,7.408846343849966,0.8572721885041457,2763.930501026491,99.2313714625218,0,1
TXN00000128,2024-04-16 04:26:00,1.3828333382250775,3,3,0,Grocery,Mobile App,Abroad,0,0,23,343,1,26-35,2008,0,0.3189524389340499,0.6207136030564194,0.4145904535173568,1.97277774897853,1.2432921030156203,3054.968203996427,517.1557652031202,0,1
TXN00000129,2024-07-19 04:09:00,63.80648967366177,11,4,1,Healthcare,Mobile App,India,0,8,5,1024,0,26-35,646,0,0.7715805892226882,0.9073433075268128,0.481030899537381,4.166171842826292,0.2239909997164472,912.8120065415584,420.7872686575283,0,0
TXN00000130,2024-02-22 14:46:00,63.828666152087706,5,3,0,Travel,Mobile App,India,0,4,22,1314,0,26-35,2825,0,0.09613709500656942,0.7654088152025941,0.07396909658901529,3.0296795555478737,0.47626240630457195,3757.873099713979,343.41729824252076,0,0
TXN00000131,2024-10-10 23:23:00,1914.1537013614845,6,6,0,Entertainment,USSD,India,0,6,9,652,0,18-25,317,0,0.9959536016233864,0.24156119283378996,0.7514264590169845,3.7505316881211326,0.36456714227607384,361.54867047571304,26.58067931941499,0,0
TXN00000132,2024-10-15 07:52:00,115.71263627142703,7,0,0,ATM,Mobile App,India,0,4,1,579,1,46-55,460,1,0.821427036968787,0.6004209325110778,0.33760946371344036,3.307474609595871,0.44935958756851957,3695.5209337576284,962.1795298093305,0,0
TXN00000133,2024-09-25 22:21:00,17.95584818714283,2,0,0,Healthcare,Mobile App,India,0,9,39,728,0,55+,1700,0,0.2453905630055211,0.11421865894415173,0.21897351523764008,1.8274370373494297,-0.7802677816211596,1420.2310117457373,351.6196740058287,0,0
TXN00000134,2024-11-11 16:29:00,36.572258795299064,16,2,0,Entertainment,Mobile App,India,0,2,36,297,0,26-35,3089,0,0.2901678523984389,0.4721966076402273,0.575047409852965,0.761785986339982,-0.17926509465082882,815.2896673812842,574.8281455318203,0,0
TXN00000135,2024-04-05 17:28:00,144.55276910724922,20,3,0,Travel,Mobile App,India,0,2,22,1288,0,55+,588,0,0.3329825131740076,0.6592715879066207,0.7632278507093928,2.927493512082054,-0.9910690489096019,1011.6984691490177,317.6724783198787,0,0
TXN00000136,2024-03-29 20:28:00,86.07553744239355,7,3,1,Entertainment,Mobile App,India,0,3,3,130,0,36-45,1735,1,0.3953472976795983,0.6023627168223402,0.1448637342560618,6.914409750638278,-0.29165415323780064,2205.171088050148,843.4700342858894,1,0
TXN00000137,2024-10-06 15:30:00,173.56841395763524,10,5,0,Restaurant,Mobile App,India,1,9,35,605,0,26-35,1242,0,0.34062813401435976,0.6957841617761162,0.08734626245790755,6.035766130393043,0.7016901198375842,2324.298253363402,50.43341452550742,0,0
TXN00000138,2024-12-12 13:26:00,263.73285329694545,4,5,0,Travel,Web,Abroad,1,2,31,954,1,36-45,109,0,0.16567165476065748,0.4983925311076758,0.7183514583552156,3.9852361518403967,-0.2098599270640529,2421.0272142777176,405.1867502837876,0,1
TXN00000139,2024-11-09 09:09:00,32.940782165320584,17,0,0,ATM,Web,India,1,9,46,37,1,18-25,3024,0,0.895819111110111,0.3263153230400154,0.15112252787817138,2.8932589488370164,-0.9285049541238237,2401.854865318891,49.795448397470075,1,0
TXN00000140,2024-01-16 05:59:00,48.46299568322346,4,5,0,Online Shopping,POS Terminal,Abroad,0,5,12,828,1,18-25,2517,1,0.32102759226902344,0.655657626567501,0.14921766233792344,4.554756363166026,1.3205928664197835,3425.3435459064326,212.33087425950237,1,1
TXN00000141,2024-06-07 17:36:00,30.452202805880567,3,2,0,Entertainment,Mobile App,Abroad,0,4,36,41,1,26-35,2327,1,0.36580068966369883,0.30764668100331727,0.7936799103699211,4.473269527487582,0.9724438930377493,822.4791395184526,830.7414932774333,0,1
TXN00000142,2024-04-25 03:58:00,8.580201780429231,8,6,0,ATM,Web,India,0,0,14,456,0,55+,2113,0,0.3511619086690557,0.8200916336310743,0.9848702636055449,10.168968193612562,0.0661603608379761,1954.7621198244028,495.12538841464806,1,0
TXN00000143,2024-08-21 02:34:00,17.12370358819571,2,2,0,Entertainment,Web,Abroad,0,3,20,1060,1,55+,1480,0,0.7040769892155516,0.653744237677712,0.6917596310419213,5.181691189763948,0.6834976725316521,1676.3884308143492,157.35738714333846,0,1
TXN00000144,2024-02-12 10:07:00,2157.9799650200293,6,4,1,Grocery,Mobile App,India,1,7,38,1230,0,26-35,2228,0,0.13066798225872878,0.47398728438408466,0.19894315114658634,4.580769851974801,0.08502889275893524,647.6065458652009,58.8025871416773,1,0
TXN00000145,2024-03-23 06:11:00,70.06478424707085,16,6,0,Online Shopping,Web,India,0,8,13,1100,0,26-35,3472,0,0.23747633098546927,0.7255025252560328,0.27848193386430764,3.889515056363321,0.01977826324027607,4727.9937385135545,48.85327787573645,0,0
TXN00000146,2024-11-06 20:00:00,40.020711106799986,7,4,0,Grocery,Web,Abroad,0,9,43,887,0,26-35,2218,0,0.28433417961478114,0.6337996576011593,0.719064472954225,2.8036063838577965,-0.23831093818464077,675.935138245726,256.53639335012093,1,0
TXN00000147,2024-11-01 09:52:00,50.50583054037342,5,0,0,Entertainment,Mobile App,Abroad,1,5,5,603,1,26-35,74,0,0.6599600871742552,0.03459232225058262,0.4371573016341237,6.002850775293126,-1.0347618824152005,4943.487454703436,768.6592883650719,1,1
TXN00000148,2024-01-28 07:53:00,128.73528202774693,2,2,0,Restaurant,Web,India,0,3,22,787,0,36-45,1765,0,0.4918540783148355,0.5702486250272298,0.7474300417015787,5.969769132234405,0.03851243647145261,1361.3293872883237,533.3148836150609,1,0
TXN00000149,2024-05-14 01:55:00,606.2714191062646,15,2,1,Healthcare,POS Terminal,India,0,9,38,755,0,26-35,1487,1,0.06278764588836994,0.15608851597554252,0.8705656269500672,3.786585001624201,-0.19203818253454577,1900.2878877024468,595.7545243764772,0,0
TXN00000150,2024-05-28 19:23:00,231.95165179460056,11,4,1,Restaurant,Mobile App,India,0,1,33,310,0,36-45,1665,1,0.9682064798738329,0.6892364500889461,0.10825855538407048,5.694284797332366,0.6505838202249528,4650.471576268577,148.37798693630188,0,0
TXN00000151,2024-08-06 15:57:00,344.87366950432767,14,6,0,Grocery,POS Terminal,India,0,8,44,333,0,26-35,3315,0,0.10648817273640987,0.4883513683306271,0.5229684331223545,5.4203839901997455,0.27414015205815084,3339.6591582006986,674.1076559620717,1,0
TXN00000152,2024-02-15 08:38:00,16.893728115671717,20,5,0,Healthcare,Mobile App,India,0,7,18,925,0,36-45,3516,0,0.5148358437248282,0.25118989259145463,0.622957825493,5.480353559795198,0.02822719251528513,2638.609557188893,52.09846797847184,1,0
TXN00000153,2024-12-01 04:50:00,54.149108860037735,3,4,0,Restaurant,Mobile App,India,0,4,30,835,0,36-45,2499,0,0.19137762287083704,0.9202635670565222,0.731697866634271,6.076359943248725,-2.3380553503881316,3264.6631798535445,733.8986140348724,0,0
TXN00000154,2024-10-16 12:00:00,17.34395058744531,22,0,0,Entertainment,Mobile App,India,0,7,30,264,1,26-35,140,0,0.575107949776493,0.37532089881571873,0.4979483798804074,1.7015471908040287,-0.006657371029129804,495.109942749009,449.4009765343505,0,0
TXN00000155,2024-03-05 18:24:00,178.38940604758992,5,6,1,Travel,Mobile App,Abroad,0,5,18,189,1,18-25,3473,1,0.5638445250747535,0.8147815779991253,0.6277866150989351,6.397211974132705,2.163467712870124,422.0841303307473,197.14178415626992,1,1
TXN00000156,2024-06-05 10:41:00,695.8833294041214,10,2,0,Grocery,Mobile App,India,0,0,14,696,0,26-35,3042,1,0.5997989705322727,0.8415586548777622,0.341336890310894,3.6008178259563595,0.5211526411634916,4704.382216773519,903.7066143898663,0,0
TXN00000157,2024-09-30 15:50:00,131.47381282979578,23,0,0,Healthcare,Web,India,0,7,31,122,0,26-35,2492,0,0.9663198259798532,0.35084499155880666,0.28311855678567655,1.3808224899357215,1.572520043948047,3009.418332788752,602.7146140178014,1,0
TXN00000158,2024-09-01 14:28:00,1412.9411487972106,4,4,0,Fuel,Mobile App,India,1,4,21,974,0,36-45,1875,1,0.5694835159423899,0.061007032778701786,0.23594201524076064,3.6218253066881334,-0.7034042307971003,3862.8572327728657,455.10885135411314,0,0
TXN00000159,2024-10-26 21:19:00,30.659813147983822,12,3,1,ATM,Mobile App,India,0,2,48,647,0,26-35,2278,1,0.30561998731788054,0.25724500226571767,0.29693868239011023,5.169916833756201,0.09108111328127873,4574.658690457952,374.2670975888569,0,0
TXN00000160,2024-07-06 04:16:00,10.870773871898374,10,4,0,Fuel,Mobile App,India,0,0,45,625,0,26-35,549,0,0.03652834663444604,0.7646381242760167,0.3722084790835084,4.60821177910277,0.4351225796330375,4057.327592571571,731.0645655006316,0,0
TXN00000161,2024-08-08 17:04:00,152.05723155823378,4,2,0,Travel,Mobile App,India,0,7,24,557,1,46-55,2345,0,0.4315910880960663,0.2258820063397331,0.4897369517430019,6.602049431654995,1.1933940874582518,1227.0042305621378,866.967947240121,0,0
TXN00000162,2024-06-27 18:26:00,69.24955551186615,7,0,0,Restaurant,Mobile App,Abroad,1,5,4,652,0,46-55,3042,1,0.8288967262588409,0.6849754606032992,0.9750627569514007,3.8048044582685603,-0.34095100025447306,259.3165192506429,306.1973361822866,0,0
TXN00000163,2024-05-03 11:09:00,104.10546859037888,20,5,0,Grocery,Mobile App,India,0,6,21,735,0,36-45,3028,1,0.2208875062201182,0.2734067152890427,0.6992202437878243,6.681191548012486,2.4733978153498235,1746.91589640517,394.8429691275095,1,0
TXN00000164,2024-12-22 08:33:00,77.20315514372813,16,5,0,Grocery,Mobile App,India,1,2,32,969,0,26-35,3133,0,0.8844610499904165,0.5588131947751112,0.34168642658859993,2.613442811227546,1.9476021808940296,881.5700975341865,352.44652030751456,0,0
TXN00000165,2024-03-28 06:17:00,20.720659650467685,10,2,0,Healthcare,Web,India,0,9,13,1415,0,26-35,3583,0,0.40223031855857094,0.7870985674572984,0.08068350880747632,4.665136944110084,-1.5470611729475143,1385.9668183353356,797.8118998947037,0,0
TXN00000166,2024-06-12 07:27:00,80.75921680101918,18,4,0,Entertainment,Mobile App,India,0,7,40,907,0,55+,439,0,0.4934051718567867,0.9411156946984204,0.5436874220300983,1.9421542359988162,-0.1567284810514132,4641.092752845403,856.9291504857155,1,0
TXN00000167,2024-11-29 19:11:00,382.50475006433885,17,4,0,Travel,Mobile App,India,0,2,17,554,0,26-35,1947,1,0.5230000762163435,0.1829957183877995,0.23659828143332773,3.029360649151764,-0.4494069573228889,365.63062713801105,630.439806376896,1,0
TXN00000168,2024-02-18 22:27:00,469.7569417867704,9,1,0,Grocery,Mobile App,India,0,4,29,2,0,26-35,2473,0,0.6716085962666376,0.4420656956840029,0.7811236245032147,3.5235392904763474,-1.2309324656699632,2953.15728386424,259.7067872536536,1,0
TXN00000169,2024-05-07 14:14:00,20.51111227812617,4,4,0,Grocery,Web,India,0,5,34,355,0,36-45,1150,0,0.3611429988048438,0.5958692313556103,0.11934021503021475,3.8441022130052245,0.15526867597173538,4544.2975599125575,814.8873301606923,0,0
TXN00000170,2024-03-17 05:11:00,86.66168530633738,23,2,1,Travel,Mobile App,Abroad,0,7,21,1104,0,36-45,3494,0,0.6499121196282642,0.05682270988859772,0.7900632571413,3.7952415287587042,0.39100105176630545,3691.901578291529,479.9352209410109,1,0
TXN00000171,2024-09-21 14:50:00,1047.5633902982893,0,6,0,ATM,Mobile App,India,0,4,31,288,0,18-25,1303,0,0.02365584251816033,0.7738040861074457,0.6486342309120215,4.2898162151563,1.5426557135477381,1277.7847926314332,313.31263584752975,0,0
TXN00000172,2024-11-16 04:39:00,21.417717539185343,16,6,0,Online Shopping,Web,India,0,0,18,1268,0,46-55,1182,0,0.11061263471193905,0.4279833785746405,0.211815341262934,3.446492237722529,0.37432386995585326,1419.4315324917177,360.4973253159107,1,0
TXN00000173,2024-09-12 20:52:00,14.896215704582124,16,0,0,Healthcare,Web,India,0,0,44,975,0,46-55,172,1,0.910055405978982,0.4596390985174186,0.4604546586761008,3.50979803689449,-0.15462091950658005,1118.6794484520658,740.9277841210921,0,0
TXN00000174,2024-03-14 16:01:00,267.41611488393386,0,0,0,Travel,Mobile App,India,0,5,26,714,0,18-25,2559,0,0.4018296328284362,0.9974623972389672,0.5433635026175929,2.6761234190279612,0.6869477195703045,1529.3840030865845,219.77800378305102,0,0
TXN00000175,2024-03-17 10:38:00,188.27777782486058,0,1,0,Travel,Web,India,0,9,32,12,0,46-55,1856,0,0.05015871427664498,0.33148249692688403,0.03691438322839946,4.427580723900801,1.6455824835411568,2221.8000084739024,30.601354367708943,0,0
TXN00000176,2024-01-16 17:51:00,10.237401591036074,22,5,0,Fuel,Mobile App,India,0,5,4,1037,0,26-35,2168,1,0.11014578158883725,0.5122690795469235,0.06837276368330214,5.219917169448419,-2.058138071815193,4753.6872221467365,516.0134493975296,0,0
TXN00000177,2024-10-17 13:20:00,3.323700617784077,21,2,1,Travel,Mobile App,India,0,9,9,367,0,26-35,37,0,0.2494197771687363,0.9906629865596559,0.22495933892267228,5.200130827787818,1.4537647628660257,2298.6981516197156,370.5367027365285,0,0
TXN00000178,2024-09-03 21:28:00,83.35530084480042,8,4,1,Restaurant,Web,India,1,9,42,1238,0,36-45,1571,0,0.037074566715025625,0.6222896807384151,0.47483132359779046,4.936473108542548,1.1705660696861662,402.7401429078105,726.195111432357,1,0
TXN00000179,2024-02-05 21:03:00,55.12632370923385,2,3,0,Grocery,Web,Abroad,0,6,6,967,1,55+,1459,0,0.6392790215138394,0.41916392098483657,0.661953207426831,6.836974185427037,1.4266608645203125,495.8268041457402,717.3499972290596,0,1
TXN00000180,2024-01-11 21:48:00,1.8810826537539769,8,0,0,Fuel,USSD,India,1,6,10,464,0,26-35,2836,0,0.49315476157945604,0.5536334609129185,0.4736067711920461,6.242238358724708,-2.713084660766103,4692.184173897241,545.8698226094714,1,0
TXN00000181,2024-08-04 15:15:00,29.76518387110736,3,2,0,Online Shopping,Mobile App,Abroad,1,8,15,301,1,26-35,3078,0,0.8753920131188191,0.02454292457754015,0.6012373304212054,3.358972636826101,1.4697583328119486,1898.629507865624,827.2796469885311,0,1
TXN00000182,2024-04-02 23:23:00,182.22088956074936,14,6,0,Fuel,Mobile App,India,0,5,48,481,0,36-45,1681,0,0.7047338019665917,0.4064470587177722,0.10389261088171564,2.453312719227972,-0.026317067458082623,3220.5536420481067,34.81827242114488,0,0
